row,col,data
7834,15792,1.0
5607,19849,1.0
256,12293,1.0
11427,21682,1.0
3363,6301,1.0
9762,2476,1.0
4635,12379,1.0
8645,16182,1.0
2545,17397,1.0
11040,15456,1.0
1954,1601,1.0
2245,17187,1.0
6458,12389,1.0
5594,14398,1.0
6957,18105,1.0
8019,18544,1.0
3266,14084,1.0
4708,7681,1.0
9945,20771,1.0
5256,15416,1.0
1009,4187,1.0
826,18780,1.0
5621,16925,1.0
11234,1308,1.0
8877,15524,1.0
6896,15707,1.0
11204,14250,1.0
11260,10843,1.0
4320,16018,1.0
6485,4459,1.0
6000,16702,1.0
11942,12794,1.0
1255,1683,1.0
5651,20676,1.0
4343,15397,1.0
5473,7093,1.0
11218,15512,1.0
3746,18831,1.0
809,14804,1.0
6344,8677,1.0
7898,5904,1.0
11508,20878,1.0
8204,8563,1.0
8671,18606,1.0
8838,893,1.0
4829,12288,1.0
4213,4419,1.0
1245,11935,1.0
1220,11365,1.0
228,18105,1.0
5685,7304,1.0
1569,1864,1.0
9773,17109,1.0
12084,20542,1.0
11371,5175,1.0
199,6551,1.0
12402,13415,1.0
4565,17248,1.0
11106,14321,1.0
10139,5025,1.0
11231,18824,1.0
2918,1279,1.0
9896,2497,1.0
5958,16127,1.0
309,13512,1.0
8355,10475,1.0
9377,3199,1.0
10264,16366,1.0
3962,16198,1.0
5550,7577,1.0
3735,12557,1.0
174,5811,1.0
4577,9276,1.0
11541,4220,1.0
1275,18442,1.0
5613,17091,1.0
4016,20957,1.0
4432,15577,1.0
4776,10139,1.0
7963,4118,1.0
1905,18172,1.0
2932,18562,1.0
9950,3314,1.0
11393,2579,1.0
10092,1636,1.0
4938,3637,1.0
10967,14124,1.0
5940,9257,1.0
620,15464,1.0
10777,20463,1.0
5188,16821,1.0
10256,19740,1.0
8931,11463,1.0
10638,9650,1.0
2554,16928,1.0
3227,20789,1.0
1964,7487,1.0
2702,21521,1.0
11996,13072,1.0
3460,21295,1.0
11217,18444,1.0
11675,20076,1.0
12460,10927,1.0
5746,17235,1.0
6684,13598,1.0
9553,11128,1.0
327,15441,1.0
7486,12204,1.0
6263,11997,1.0
11935,8907,1.0
2727,20849,1.0
4072,12311,1.0
4473,2585,1.0
2115,13381,1.0
1887,4031,1.0
1154,12609,1.0
8878,15456,1.0
6116,9954,1.0
12110,13953,1.0
12378,8276,1.0
1723,18134,1.0
3429,7321,1.0
1125,11511,1.0
9234,8685,1.0
12070,14183,1.0
8315,6490,1.0
8739,13541,1.0
4678,11131,1.0
464,11540,1.0
8126,6839,1.0
10658,3152,1.0
12317,6587,1.0
5734,17996,1.0
9214,12915,1.0
4846,9364,1.0
8497,21931,1.0
767,18904,1.0
10937,17191,1.0
10578,7573,1.0
10385,9999,1.0
3939,10255,1.0
7747,8837,1.0
10979,12850,1.0
1337,2648,1.0
5273,11823,1.0
5400,12813,1.0
10150,16345,1.0
3109,18007,1.0
11632,9731,1.0
11805,13591,1.0
12275,14043,1.0
4245,14558,1.0
8924,9689,1.0
5441,11381,1.0
6207,4568,1.0
4559,16506,1.0
1206,9361,1.0
977,10721,1.0
9080,9193,1.0
7321,7577,1.0
11750,9854,1.0
1154,5584,1.0
8221,3097,1.0
267,12447,1.0
975,17075,1.0
7007,21360,1.0
11344,9270,1.0
11207,2756,1.0
6041,14496,1.0
4030,8321,1.0
1202,17748,1.0
330,12928,1.0
3598,10078,1.0
12614,6671,1.0
10363,17372,1.0
41,16613,1.0
12527,17408,1.0
11230,8898,1.0
11477,8311,1.0
6079,8182,1.0
3858,4005,1.0
941,13167,1.0
3717,8171,1.0
1439,2447,1.0
2823,6639,1.0
8903,20235,1.0
6856,19581,1.0
10012,15555,1.0
5892,15371,1.0
5038,16445,1.0
4629,15109,1.0
8155,2400,1.0
2529,5864,1.0
2806,14541,1.0
12069,5774,1.0
4534,4797,1.0
11537,8391,1.0
1488,9899,1.0
6151,7473,1.0
1625,11076,1.0
3772,22086,1.0
6999,13930,1.0
5295,4496,1.0
2449,12745,1.0
8218,17091,1.0
10627,12799,1.0
6082,12870,1.0
12423,21881,1.0
10080,4452,1.0
8385,16584,1.0
820,9862,1.0
3120,14769,1.0
10830,15382,1.0
6637,21397,1.0
1036,17876,1.0
10438,19591,1.0
8509,7930,1.0
4522,9822,1.0
12005,2831,1.0
6856,10635,1.0
8711,1843,1.0
7922,15789,1.0
7302,18481,1.0
4251,17134,1.0
4009,9923,1.0
4151,19641,1.0
8382,15302,1.0
2020,4565,1.0
4413,10795,1.0
1683,6476,1.0
4793,1770,1.0
3684,10400,1.0
12077,6707,1.0
2375,17498,1.0
6044,6190,1.0
4565,15142,1.0
12466,17104,1.0
4587,18445,1.0
12527,18035,1.0
1284,15092,1.0
5904,10246,1.0
5331,20130,1.0
8734,5497,1.0
10972,233,1.0
257,17670,1.0
9986,19890,1.0
5405,19515,1.0
5618,9898,1.0
5973,8801,1.0
4658,20757,1.0
542,5060,1.0
8064,14877,1.0
703,18395,1.0
8615,12684,1.0
54,2586,1.0
1966,20890,1.0
297,13980,1.0
3656,13878,1.0
6988,17751,1.0
2137,12126,1.0
10861,10595,1.0
2998,14244,1.0
6157,13267,1.0
4203,13650,1.0
10796,6400,1.0
7961,10271,1.0
3053,8202,1.0
4271,11675,1.0
5767,4085,1.0
9461,8185,1.0
10578,15204,1.0
9909,22034,1.0
588,8581,1.0
6852,16086,1.0
1896,4607,1.0
4017,21941,1.0
8798,2290,1.0
1171,21255,1.0
5699,8338,1.0
9680,18303,1.0
11188,9646,1.0
6107,15060,1.0
4571,15788,1.0
2397,14202,1.0
5887,850,1.0
9835,7468,1.0
2934,5920,1.0
3787,14279,1.0
7286,13171,1.0
12112,10545,1.0
781,16166,1.0
10737,4651,1.0
4146,10125,1.0
109,11147,1.0
1642,21042,1.0
11214,17617,1.0
1325,21882,1.0
1052,11423,1.0
9489,4358,1.0
11320,16506,1.0
4522,9943,1.0
9821,20213,1.0
4895,3024,1.0
6909,10825,1.0
10163,16510,1.0
9666,6836,1.0
10722,19764,1.0
3607,14094,1.0
3141,13321,1.0
9762,8149,1.0
7158,1057,1.0
5826,14587,1.0
7972,15916,1.0
5477,20692,1.0
6109,288,1.0
4453,539,1.0
5546,3416,1.0
1419,12239,1.0
12035,15505,1.0
1220,15478,1.0
740,15815,1.0
9258,1030,1.0
6179,16581,1.0
7500,21727,1.0
9938,1196,1.0
5394,22104,1.0
10282,7235,1.0
4866,9602,1.0
5638,10517,1.0
11837,15038,1.0
12606,17888,1.0
12429,9673,1.0
2911,17178,1.0
1253,14843,1.0
1201,9632,1.0
8551,18938,1.0
12596,14934,1.0
273,8108,1.0
471,10511,1.0
9267,15534,1.0
7439,13631,1.0
11876,15793,1.0
11578,6582,1.0
7788,21548,1.0
5404,10433,1.0
12534,17821,1.0
10641,17366,1.0
3758,8387,1.0
5067,6874,1.0
8108,13683,1.0
2038,16956,1.0
6678,2913,1.0
8181,13689,1.0
6815,21794,1.0
11218,13478,1.0
2259,9951,1.0
7090,22213,1.0
5237,3265,1.0
10481,1429,1.0
12030,13797,1.0
10003,16630,1.0
5819,14547,1.0
12509,12642,1.0
12125,19303,1.0
1517,16257,1.0
8,13081,1.0
5934,16432,1.0
4860,13809,1.0
6626,21535,1.0
4234,12400,1.0
1935,1664,1.0
7604,7722,1.0
2337,15183,1.0
5302,6175,1.0
3154,18156,1.0
7964,13782,1.0
1556,5657,1.0
6000,21121,1.0
12460,12975,1.0
8279,20838,1.0
3400,7500,1.0
903,10491,1.0
11364,21731,1.0
1811,6091,1.0
4787,8079,1.0
8650,21408,1.0
9547,2384,1.0
10443,12595,1.0
1041,9039,1.0
8678,14570,1.0
11783,19194,1.0
11124,12106,1.0
6109,18384,1.0
6209,16164,1.0
4291,19008,1.0
9870,20618,1.0
5092,3284,1.0
11925,14553,1.0
6572,21145,1.0
2730,2994,1.0
1583,6866,1.0
9823,7890,1.0
4297,9112,1.0
2812,7435,1.0
2938,9285,1.0
9020,10170,1.0
12310,11112,1.0
4339,19269,1.0
7175,3370,1.0
7414,19909,1.0
2408,9638,1.0
131,3886,1.0
4051,3388,1.0
1864,13775,1.0
1185,12471,1.0
9887,14163,1.0
5083,13250,1.0
132,16102,1.0
5630,8534,1.0
5855,8273,1.0
4116,13338,1.0
4500,7911,1.0
8017,10990,1.0
10827,17360,1.0
2960,15637,1.0
5693,22137,1.0
1812,7016,1.0
2825,13556,1.0
985,18062,1.0
7625,17472,1.0
10788,3040,1.0
11385,10282,1.0
11881,7848,1.0
9710,10809,1.0
10407,16367,1.0
11290,20589,1.0
4923,15670,1.0
1267,13864,1.0
7783,8312,1.0
12231,18724,1.0
3772,12372,1.0
830,2797,1.0
6798,8950,1.0
10782,20798,1.0
10801,17784,1.0
11546,21723,1.0
2115,10890,1.0
6962,20126,1.0
7928,5440,1.0
12587,15639,1.0
6408,9784,1.0
4026,20282,1.0
9647,12611,1.0
11868,16349,1.0
9734,20307,1.0
5123,14081,1.0
2756,13961,1.0
5711,5656,1.0
5855,1657,1.0
7049,14004,1.0
8844,6271,1.0
1312,3797,1.0
7827,14866,1.0
8282,6390,1.0
3091,2948,1.0
6334,6829,1.0
8045,10305,1.0
7993,6685,1.0
2106,17937,1.0
5884,2234,1.0
7357,11663,1.0
3641,1560,1.0
7016,5875,1.0
3878,5577,1.0
9129,8550,1.0
12410,18437,1.0
6589,14953,1.0
2020,5715,1.0
8545,10082,1.0
10282,3738,1.0
4273,18257,1.0
11662,10850,1.0
2130,18768,1.0
5736,3825,1.0
841,14346,1.0
1524,5512,1.0
4829,18686,1.0
5478,18465,1.0
9437,7759,1.0
2648,15569,1.0
3186,13895,1.0
9647,8536,1.0
11878,17607,1.0
9866,14672,1.0
742,13267,1.0
1646,15865,1.0
2995,17705,1.0
4321,1083,1.0
3147,19702,1.0
10611,14657,1.0
8066,10853,1.0
9872,12099,1.0
2583,17934,1.0
4272,5195,1.0
11162,20195,1.0
3671,7989,1.0
1356,16949,1.0
2349,17203,1.0
4913,3733,1.0
8009,13491,1.0
3960,3632,1.0
2408,5715,1.0
713,7570,1.0
10978,5852,1.0
4451,9438,1.0
7361,12477,1.0
2630,6955,1.0
6431,14353,1.0
3193,20891,1.0
1931,2649,1.0
4776,3584,1.0
2275,10127,1.0
10873,16509,1.0
10469,4161,1.0
7961,19391,1.0
12167,18857,1.0
3987,21977,1.0
7757,13110,1.0
8399,2115,1.0
8756,19276,1.0
3915,18727,1.0
8574,17801,1.0
4393,22210,1.0
3335,15731,1.0
2997,3110,1.0
5318,8229,1.0
1818,13055,1.0
3904,21520,1.0
11140,21386,1.0
3011,17445,1.0
1940,4924,1.0
12047,18664,1.0
8810,6959,1.0
11661,12020,1.0
5388,6999,1.0
3847,1839,1.0
7350,11260,1.0
9877,7124,1.0
11945,17310,1.0
8756,6049,1.0
9469,8469,1.0
8999,20888,1.0
1806,10679,1.0
10953,7847,1.0
11686,21542,1.0
10971,20837,1.0
10240,9579,1.0
1869,6930,1.0
308,4833,1.0
511,8487,1.0
9078,6180,1.0
3912,11694,1.0
9050,16062,1.0
6719,9336,1.0
11483,15736,1.0
2170,10612,1.0
8414,12381,1.0
971,12302,1.0
8612,13045,1.0
10542,2982,1.0
6362,20616,1.0
1263,7568,1.0
1985,7670,1.0
3534,659,1.0
3126,3509,1.0
8384,14427,1.0
8525,9938,1.0
10812,1310,1.0
4584,20201,1.0
10352,11151,1.0
1774,898,1.0
8788,14571,1.0
10701,14435,1.0
9750,3531,1.0
10544,13613,1.0
10014,15512,1.0
5223,5878,1.0
5288,4971,1.0
11362,16307,1.0
2885,11965,1.0
4580,12172,1.0
296,8189,1.0
1938,10807,1.0
5284,8078,1.0
6393,6076,1.0
10008,20572,1.0
11711,10806,1.0
2010,18501,1.0
1250,9492,1.0
8689,18274,1.0
11263,18612,1.0
8155,6381,1.0
2253,1453,1.0
2332,11074,1.0
61,16091,1.0
9013,8252,1.0
10843,22023,1.0
10985,11396,1.0
9870,19641,1.0
3615,16265,1.0
10421,20320,1.0
2200,16267,1.0
8633,15983,1.0
9822,15419,1.0
6348,3829,1.0
837,13943,1.0
4454,3032,1.0
7589,21236,1.0
7679,15330,1.0
6747,9807,1.0
6740,16265,1.0
3393,22043,1.0
2889,9581,1.0
12277,4706,1.0
2483,18753,1.0
5476,13111,1.0
8294,4884,1.0
8071,22127,1.0
5591,6564,1.0
6598,20572,1.0
3673,16001,1.0
2660,17296,1.0
7549,12443,1.0
2226,1174,1.0
2372,12644,1.0
5442,12740,1.0
8277,10379,1.0
3030,15157,1.0
1194,18414,1.0
6223,15481,1.0
4356,19878,1.0
1866,18404,1.0
11473,3461,1.0
9602,19431,1.0
12506,16269,1.0
11407,9739,1.0
1027,13853,1.0
11673,7838,1.0
194,2739,1.0
2471,11511,1.0
6291,10921,1.0
10274,11130,1.0
4984,7433,1.0
3036,8202,1.0
2823,8322,1.0
5327,21710,1.0
8601,4394,1.0
7040,18226,1.0
4380,10295,1.0
5881,14656,1.0
6091,7800,1.0
12144,1181,1.0
12019,8495,1.0
5004,11283,1.0
12520,21000,1.0
2418,20915,1.0
11657,15441,1.0
10940,943,1.0
11173,7190,1.0
9120,19139,1.0
11285,4008,1.0
10914,16494,1.0
2177,18805,1.0
6141,15939,1.0
3154,18703,1.0
4347,6575,1.0
6052,18654,1.0
11205,20317,1.0
10237,13209,1.0
1311,21306,1.0
4523,9061,1.0
1391,7542,1.0
12031,17148,1.0
57,16539,1.0
6628,4740,1.0
9423,10299,1.0
1287,5510,1.0
9021,19323,1.0
3583,10115,1.0
11490,13790,1.0
1318,3217,1.0
10288,21954,1.0
4903,16541,1.0
4274,14175,1.0
9082,4465,1.0
2264,3325,1.0
9376,17329,1.0
6821,3681,1.0
6497,6808,1.0
11425,11909,1.0
8958,17224,1.0
12105,18836,1.0
5954,9732,1.0
6720,17664,1.0
10024,21165,1.0
1088,13390,1.0
5500,2395,1.0
6746,14252,1.0
2286,15437,1.0
10676,9406,1.0
4288,4065,1.0
6732,17755,1.0
8239,4980,1.0
1017,20350,1.0
6247,17280,1.0
11476,14152,1.0
1520,7666,1.0
6745,18474,1.0
219,13513,1.0
7467,18004,1.0
8749,11785,1.0
7836,17495,1.0
374,17743,1.0
7579,15103,1.0
8870,4557,1.0
1658,18169,1.0
5828,14143,1.0
12105,16752,1.0
7464,5304,1.0
1851,20647,1.0
6583,21549,1.0
6003,8989,1.0
2233,6582,1.0
1602,4006,1.0
6684,6454,1.0
9455,18783,1.0
5527,7559,1.0
6379,21906,1.0
3241,3005,1.0
10828,3186,1.0
7505,17751,1.0
3385,6425,1.0
11060,5139,1.0
6267,16509,1.0
5561,12846,1.0
8325,18214,1.0
11941,20331,1.0
3757,16299,1.0
9087,13424,1.0
11006,10913,1.0
8566,9443,1.0
12615,150,1.0
5772,15742,1.0
11082,19831,1.0
9660,18754,1.0
7503,6366,1.0
2382,1007,1.0
2724,8139,1.0
1005,8709,1.0
6042,11240,1.0
5811,11701,1.0
2107,17960,1.0
9474,501,1.0
3005,10052,1.0
4080,19016,1.0
12363,20104,1.0
2645,6087,1.0
6655,10751,1.0
7264,12061,1.0
2830,17962,1.0
10101,8832,1.0
8928,14537,1.0
1851,4380,1.0
7884,7707,1.0
2696,12011,1.0
8799,20218,1.0
10096,19831,1.0
1566,3873,1.0
7075,11256,1.0
4630,14511,1.0
10679,21866,1.0
1879,16371,1.0
11236,15013,1.0
7641,6493,1.0
12527,11238,1.0
1704,7359,1.0
6275,8759,1.0
11441,6085,1.0
10515,9025,1.0
4923,4271,1.0
2841,17927,1.0
8318,9848,1.0
10824,17476,1.0
3401,12401,1.0
4255,21129,1.0
2265,3958,1.0
8620,7253,1.0
11441,12217,1.0
1157,18754,1.0
3163,13585,1.0
6621,3838,1.0
5355,16224,1.0
3816,18517,1.0
12291,12007,1.0
1915,15617,1.0
9402,20939,1.0
1091,17423,1.0
1527,4305,1.0
8119,17661,1.0
9486,21587,1.0
2132,16768,1.0
4944,587,1.0
7407,11929,1.0
11672,14693,1.0
4342,20118,1.0
8184,13218,1.0
7092,14642,1.0
277,17155,1.0
7488,16870,1.0
2660,16380,1.0
7883,15489,1.0
8963,15734,1.0
9049,8096,1.0
6865,15560,1.0
6810,21182,1.0
8086,6330,1.0
9538,18782,1.0
8425,4445,1.0
1510,18846,1.0
6558,6195,1.0
10246,17376,1.0
5242,8142,1.0
276,17736,1.0
4509,8477,1.0
9568,11494,1.0
7585,14511,1.0
637,21578,1.0
269,16214,1.0
12559,17490,1.0
2778,15568,1.0
6665,15212,1.0
1069,11678,1.0
5278,7735,1.0
2169,1934,1.0
8894,11321,1.0
4615,11588,1.0
1025,3587,1.0
968,16301,1.0
5672,15516,1.0
6234,18872,1.0
5400,4210,1.0
3102,12840,1.0
8828,10445,1.0
12383,14521,1.0
6975,20724,1.0
9087,18255,1.0
3685,4838,1.0
11168,3487,1.0
177,11873,1.0
9674,11257,1.0
4598,16551,1.0
8657,12141,1.0
7356,7935,1.0
2302,4504,1.0
6548,21751,1.0
9412,5543,1.0
2119,20216,1.0
1203,5188,1.0
12512,6844,1.0
970,22114,1.0
8287,7739,1.0
3985,20577,1.0
5142,11216,1.0
9538,777,1.0
1206,16436,1.0
6833,6742,1.0
6264,13679,1.0
2500,6327,1.0
1726,19703,1.0
4725,9156,1.0
1809,16230,1.0
6121,2989,1.0
11940,10841,1.0
2072,20828,1.0
4426,9244,1.0
1261,21710,1.0
7205,8475,1.0
8091,18805,1.0
4330,16008,1.0
5453,10909,1.0
164,15343,1.0
9209,16434,1.0
3430,8240,1.0
54,16380,1.0
4507,8859,1.0
12571,21108,1.0
11855,3591,1.0
7303,17318,1.0
6300,17956,1.0
9159,21072,1.0
1740,8979,1.0
3624,10634,1.0
6765,8672,1.0
12335,11187,1.0
6053,14785,1.0
11620,6794,1.0
5024,15016,1.0
182,13262,1.0
5070,3404,1.0
12433,7781,1.0
8155,7872,1.0
110,18461,1.0
6809,4992,1.0
769,16792,1.0
7598,13619,1.0
1744,21749,1.0
282,10390,1.0
12396,16586,1.0
10380,3364,1.0
2615,11125,1.0
7520,7912,1.0
3584,12695,1.0
8427,15511,1.0
5757,11186,1.0
1117,21624,1.0
9927,20018,1.0
8092,19764,1.0
1625,18875,1.0
12548,2463,1.0
6166,18441,1.0
4183,21277,1.0
9897,16372,1.0
11194,12694,1.0
615,10399,1.0
2311,15153,1.0
12369,15098,1.0
5053,18299,1.0
7030,4548,1.0
2910,21923,1.0
4668,10871,1.0
5739,7326,1.0
11818,5084,1.0
7608,13586,1.0
4473,21996,1.0
3507,17224,1.0
733,12672,1.0
4269,17429,1.0
9529,7346,1.0
9965,1340,1.0
7685,9790,1.0
4256,1838,1.0
12594,16272,1.0
9788,3690,1.0
3402,12670,1.0
918,13709,1.0
8011,9593,1.0
6193,20887,1.0
3178,13356,1.0
1062,10565,1.0
6929,17470,1.0
854,10410,1.0
11226,20297,1.0
1232,7379,1.0
3260,14703,1.0
1849,9163,1.0
4858,4355,1.0
8885,7483,1.0
3446,2474,1.0
4843,21205,1.0
4149,9460,1.0
7460,17852,1.0
10723,13314,1.0
3116,13945,1.0
7809,6401,1.0
9372,5930,1.0
8088,13673,1.0
3195,16619,1.0
3598,7802,1.0
1227,13494,1.0
11379,8945,1.0
11573,5722,1.0
1343,3829,1.0
11022,17263,1.0
6016,11476,1.0
471,20926,1.0
7116,10867,1.0
4298,8190,1.0
6261,16611,1.0
1459,13837,1.0
11087,3740,1.0
12577,8146,1.0
2179,6168,1.0
7052,17280,1.0
10538,21241,1.0
7175,19755,1.0
6155,10696,1.0
10926,14243,1.0
8324,16662,1.0
9379,21548,1.0
11471,5546,1.0
4606,1573,1.0
406,21278,1.0
11224,3403,1.0
570,9459,1.0
6860,15873,1.0
12530,8397,1.0
1718,16977,1.0
10252,15406,1.0
2756,8953,1.0
1487,14586,1.0
9328,14766,1.0
12214,19256,1.0
1705,10208,1.0
7288,2696,1.0
785,593,1.0
6319,2949,1.0
3035,19483,1.0
2031,12648,1.0
2634,8846,1.0
11160,18187,1.0
7766,17048,1.0
7782,7778,1.0
12573,18438,1.0
9952,19438,1.0
4415,18548,1.0
1496,12445,1.0
10139,19392,1.0
11726,6675,1.0
2915,20848,1.0
6860,9187,1.0
12245,10614,1.0
1122,3274,1.0
2401,18743,1.0
9047,410,1.0
7420,2313,1.0
7788,9191,1.0
2132,15802,1.0
9295,10687,1.0
11022,12090,1.0
6818,20898,1.0
4746,19627,1.0
2397,3935,1.0
11072,17361,1.0
2153,16557,1.0
1554,13518,1.0
11581,21514,1.0
2549,3541,1.0
3301,16650,1.0
4669,17182,1.0
10237,11242,1.0
9914,3305,1.0
10553,9498,1.0
3690,20252,1.0
8073,14681,1.0
5321,17005,1.0
6973,21159,1.0
1954,1780,1.0
1024,21279,1.0
11214,5072,1.0
11346,5017,1.0
12574,14609,1.0
11878,21306,1.0
9295,13684,1.0
7978,4250,1.0
5514,20668,1.0
908,11250,1.0
8449,21036,1.0
2188,9921,1.0
2943,18875,1.0
6812,19501,1.0
9614,14380,1.0
8558,11278,1.0
8868,15838,1.0
7801,8837,1.0
9605,6746,1.0
2867,4224,1.0
8290,16955,1.0
4968,15249,1.0
3921,2617,1.0
6816,20558,1.0
5329,17161,1.0
1236,21172,1.0
8542,7861,1.0
1806,21333,1.0
4202,17172,1.0
1189,14663,1.0
2164,12100,1.0
9040,13290,1.0
10308,14066,1.0
8107,19054,1.0
11895,13736,1.0
6719,18569,1.0
2184,22185,1.0
109,10063,1.0
9296,19936,1.0
2500,11145,1.0
4050,6767,1.0
8181,5618,1.0
11105,13138,1.0
10514,10429,1.0
806,18436,1.0
538,15232,1.0
9450,15615,1.0
5832,1912,1.0
6450,18954,1.0
2277,5512,1.0
9118,8081,1.0
2252,12808,1.0
4030,10649,1.0
5462,20953,1.0
9049,20503,1.0
7868,13253,1.0
635,16092,1.0
7652,14756,1.0
11591,14598,1.0
6533,5058,1.0
6260,13738,1.0
11741,13768,1.0
5128,20229,1.0
11047,12429,1.0
5159,13729,1.0
1734,21417,1.0
6075,13211,1.0
7940,9046,1.0
6029,16360,1.0
6350,6597,1.0
3646,5099,1.0
7743,3111,1.0
6041,17720,1.0
5777,17787,1.0
4184,4365,1.0
3425,7105,1.0
2525,10946,1.0
11018,14904,1.0
9949,9541,1.0
11667,20408,1.0
9138,11553,1.0
2567,2753,1.0
3705,13336,1.0
6375,6176,1.0
3875,7849,1.0
9396,2917,1.0
622,19364,1.0
4190,20977,1.0
1968,20379,1.0
11750,8253,1.0
11420,6505,1.0
6720,21224,1.0
8840,16098,1.0
340,17537,1.0
1367,13849,1.0
11119,9532,1.0
733,3166,1.0
11424,356,1.0
6095,21833,1.0
7829,13848,1.0
6303,6558,1.0
10387,19853,1.0
4986,17851,1.0
1860,2915,1.0
8177,1587,1.0
10818,17229,1.0
5425,17404,1.0
2312,20060,1.0
12454,20980,1.0
6801,16674,1.0
2147,11210,1.0
1764,14005,1.0
572,11914,1.0
11819,12475,1.0
6993,11562,1.0
10057,12991,1.0
3093,12401,1.0
5361,12381,1.0
5283,20067,1.0
4687,2684,1.0
3871,11815,1.0
8508,7257,1.0
1822,8577,1.0
2455,21154,1.0
11801,16231,1.0
10917,21247,1.0
12341,7727,1.0
9297,4776,1.0
1917,19103,1.0
10070,5730,1.0
9781,21838,1.0
4805,19430,1.0
3994,5415,1.0
11971,14525,1.0
10411,16252,1.0
9581,10735,1.0
7168,15869,1.0
9316,7894,1.0
4289,20963,1.0
4699,5892,1.0
6040,20951,1.0
257,11753,1.0
11375,452,1.0
9851,10117,1.0
2206,18481,1.0
11060,10762,1.0
4442,14466,1.0
276,12618,1.0
7683,7731,1.0
1232,18402,1.0
2699,20252,1.0
490,2384,1.0
4432,18784,1.0
10313,18965,1.0
12022,8315,1.0
4415,18952,1.0
4117,21671,1.0
12410,13394,1.0
2315,12876,1.0
1254,6208,1.0
1786,21409,1.0
641,12028,1.0
9681,8829,1.0
6377,1637,1.0
5202,6527,1.0
6212,5204,1.0
116,12922,1.0
12365,3523,1.0
6277,21633,1.0
6570,15673,1.0
8037,6775,1.0
10482,15716,1.0
5645,3488,1.0
11145,2639,1.0
7765,7102,1.0
11474,673,1.0
961,13148,1.0
5267,21267,1.0
9578,10738,1.0
5225,2932,1.0
1281,18992,1.0
737,19957,1.0
2366,14348,1.0
4797,13561,1.0
12606,18036,1.0
10087,9121,1.0
6974,5922,1.0
2893,15993,1.0
1017,16438,1.0
3202,20714,1.0
5767,20882,1.0
2960,16928,1.0
6821,10120,1.0
12311,10233,1.0
7084,15468,1.0
10613,5626,1.0
11628,19328,1.0
769,9174,1.0
10864,13106,1.0
6681,21970,1.0
956,17681,1.0
4733,194,1.0
12114,21618,1.0
295,6001,1.0
5410,7267,1.0
8604,5827,1.0
7073,13592,1.0
9104,20092,1.0
12299,17239,1.0
1064,19094,1.0
3424,11776,1.0
7420,8825,1.0
2327,13742,1.0
10095,11015,1.0
5241,10388,1.0
12480,7566,1.0
1086,14924,1.0
2898,15430,1.0
12383,11040,1.0
6084,19095,1.0
1734,9390,1.0
12605,14587,1.0
1007,18141,1.0
10335,20195,1.0
2261,9601,1.0
7584,19237,1.0
9448,10151,1.0
2876,12492,1.0
4923,746,1.0
1787,10518,1.0
1692,13609,1.0
3370,5193,1.0
9149,10544,1.0
11700,20590,1.0
1814,21385,1.0
9315,3078,1.0
11702,6359,1.0
2758,5019,1.0
4654,21748,1.0
8520,17696,1.0
9290,17678,1.0
9629,14881,1.0
917,14875,1.0
12139,665,1.0
9534,15270,1.0
1940,6898,1.0
4416,15973,1.0
257,12391,1.0
8910,16515,1.0
12108,1890,1.0
4792,15732,1.0
5381,7151,1.0
7427,15733,1.0
4089,10887,1.0
10751,21517,1.0
7609,18396,1.0
7494,16113,1.0
2845,16620,1.0
4143,10591,1.0
7195,7102,1.0
11862,16704,1.0
11066,14583,1.0
77,20706,1.0
2785,4611,1.0
5571,18715,1.0
8453,9749,1.0
9283,20292,1.0
9604,17141,1.0
2255,5807,1.0
9959,21400,1.0
5039,15468,1.0
4903,13841,1.0
9339,19649,1.0
4406,22105,1.0
2556,9300,1.0
2842,7856,1.0
11814,1986,1.0
4554,10637,1.0
10128,19066,1.0
10744,10727,1.0
10245,14888,1.0
9048,6665,1.0
7719,12162,1.0
3266,11231,1.0
1497,1247,1.0
1946,4388,1.0
2739,4849,1.0
6838,8952,1.0
5282,20581,1.0
9690,14828,1.0
6058,7723,1.0
2983,13860,1.0
4576,8919,1.0
134,16539,1.0
1155,19877,1.0
5224,15720,1.0
3871,8802,1.0
12465,15386,1.0
7665,7803,1.0
11271,7862,1.0
2710,3512,1.0
1074,16547,1.0
143,2039,1.0
4882,20598,1.0
38,5053,1.0
5170,2359,1.0
2752,13061,1.0
3246,9964,1.0
162,4275,1.0
452,7096,1.0
5946,12215,1.0
4511,7717,1.0
3060,21011,1.0
1438,21050,1.0
10775,12252,1.0
5043,20832,1.0
5135,4548,1.0
3227,16512,1.0
12566,6307,1.0
8465,20659,1.0
2661,9382,1.0
10273,15973,1.0
6095,17696,1.0
3125,16368,1.0
5429,13138,1.0
8508,8913,1.0
2772,10816,1.0
11058,12805,1.0
3590,20341,1.0
5040,16441,1.0
1600,4984,1.0
6365,2571,1.0
4175,3829,1.0
6664,15937,1.0
10303,18240,1.0
6187,20377,1.0
12133,15214,1.0
5436,12571,1.0
1857,8485,1.0
3141,17530,1.0
9088,17848,1.0
820,2404,1.0
3871,4853,1.0
8903,17996,1.0
7208,10424,1.0
3959,7819,1.0
8817,16499,1.0
8334,12378,1.0
9749,15752,1.0
10275,14222,1.0
4532,6978,1.0
5845,2575,1.0
8327,7723,1.0
2992,6032,1.0
800,13315,1.0
